antigen,Danger,Safe,class
4754,0.0396825,0,1
4755,0.015873,0.5,1
4756,0.047619,0.500172,1
4757,0.047619,0.5,1
4758,0.078373,0,1
4759,0.031746,0,1
4760,0.015873,0.5,1
4761,0.203373,0,1
4762,0.015873,0.5,1
4763,0.063492,0,1
4764,0.015873,0.5,1
4765,0.015873,0.5,1
4766,0.0079365,0,1
4767,0.0396825,0,1
4768,0.015873,0.5,1
4769,0.015873,0.5,1
4770,0.015873,0.5,1
4771,0.015873,0.5,1
4772,0.0079365,0.037259492,1
4773,0.015873,0.5,1
4774,0.015873,0.5,1
4775,0.031746,0,1
4776,0.047619,0.5000344,1
4777,0.031746,0,1
4778,0.031746,0,1
4779,0.015873,0.5,1
4780,0.015873,0.5,1
4781,0.031746,0,1
4782,0.0079365,0,1
4783,0.0079365,0,1
4784,0.047619,0.5000172,1
4785,0.015873,0.5,1
4786,0.063492,0,1
4787,0.031746,0,1
4788,0.047619,0.5,1
4789,0.078373,0,1
4790,0,0.5,1
4791,0.015873,0.5,1
4792,0.078373,0,1
4793,0.031746,0,1
4794,0.111111,0.5,1
4795,0.0079365,0,1
4796,0.015873,0.5,1
4797,0.015873,0.5,1
4798,0.015873,0.5,1
4799,0.015873,0.5,1
4800,0.015873,0.5,1
4801,0.015873,0.5,1
4802,0.015873,0.5,1
4803,0.0079365,0,1
4804,0,0.5000344,1
4805,0.015873,0.5,1
4806,0.1507935,0,1
4807,0.047619,0.5,1
4808,0.0079365,0,1
4809,0.047619,0.5,1
4810,0.015873,0.5,1
4811,0.0079365,0,1
4812,0.015873,0.5,1
4813,0.015873,0.5,1
4814,0.047619,0.5,1
4815,0.015873,0.5,1
4816,0.015873,0.5,1
4817,0.015873,0.5,1
4818,0.015873,0.5,1
4819,0.015873,0.5,1
4820,0,0.5,1
4821,0.0079365,0.041321034,1
4822,0.0396825,0,1
4823,0.015873,0.5,1
4824,0.078373,0,1
4825,0.031746,0,1
4826,0.015873,0.5,1
4827,0.015873,0.5,1
4828,0.047619,0.5000172,1
4829,0.0714285,0.5003615,1
4830,0.015873,0.5,1
4831,0.4474205,0.109265825,1
4832,0,0,1
4833,0.015873,0.5,1
4834,0.015873,0.5,1
4835,0.078373,0,1
4836,0,0,1
4837,0.078373,0,1
4838,0,0.5,1
4839,0.031746,0,1
4840,0.015873,0.5,1
4841,0.015873,0.5,1
4842,0.0396825,0,1
4843,0.015873,0.5,1
4844,0.031746,0,1
4845,0.015873,0.5,1
4846,0.078373,0,1
4847,0.031746,0,1
4848,0.015873,0.5,1
4849,0.031746,0,1
4850,0.015873,0.5,1
4851,0.015873,0.5,1
4852,0.015873,0.5,1
4853,0.031746,0,1
4854,0.015873,0.5,1
4855,0.015873,0.5,1
4856,0.031746,0,1
4857,0.015873,0.5,1
4858,0.015873,0.5,1
4859,0.015873,0.5,1
4860,0.031746,0.0001035,1
4861,0,0.5,1
4862,0.015873,0.5,1
4863,0.015873,0.5,1
4864,0.015873,0.5,1
4865,0.0079365,0.045090008,1
4866,0.047619,0.5,1
4867,0.015873,0.5,1
4868,0.015873,0.5,1
4869,0.0714285,0.5004645,1
4870,0.015873,0.5,1
4871,0.015873,0.5,1
4872,0.015873,0.5,1
4873,0.015873,0.5,1
4874,0.0079365,0.141465598,1
4875,0.015873,0.5,1
4876,0.015873,0.5,1
4877,0.015873,0.5,1
4878,0.047619,0.5,1
4879,0.015873,0.5,1
4880,0.0079365,0,1
4881,0.015873,0.5,1
4882,0.015873,0.5,1
4883,0.078373,0,1
4884,0.015873,0.5,1
4885,0.015873,0.5,1
4886,0.015873,0.5,1
4887,0.047619,0.5000172,1
4888,0,0.5,1
4889,0.031746,0,1
4890,0.015873,0.5,1
4891,0.015873,0.5,1
4892,0.031746,0,1
4893,0.015873,0.5,1
4894,0.031746,0,1
4895,0.047619,0.5,1
4896,0.015873,0.5,1
4897,0.015873,0.5,1
4898,0.265873,0.5,1
4899,0,0.5,1
4900,0.047619,0.5,1
4901,0.031746,0,1
4902,0.015873,0.5,1
4903,0.063492,0,1
4904,0.0714285,0.5003615,1
4905,0.0714285,0.5003615,1
4906,0.015873,0.5,1
4907,0,0,1
4908,0.0714285,0.500482,1
4909,0.015873,0.5,1
4910,0.4474205,0.217980932,1
4911,0,0.5,1
4912,0.015873,0.5,1
4913,0.015873,0.5,1
4914,0.031746,0,1
4915,0,0.5000344,1
4916,0.015873,0.5,1
4917,0.031746,0,1
4918,0.015873,0.5,1
4919,0.031746,0,1
4920,0.015873,0.5,1
4921,0.126984,0.5,1
4922,0.015873,0.5,1
4923,0.015873,0.5,1
4924,0.015873,0.5,1
4925,0.015873,0.5,1
4926,0.031746,0,1
4927,0.031746,0,1
4928,0.047619,0.5,1
4929,0.031746,0,1
4930,0.015873,0.5,1
4931,0.015873,0.5,1
4932,0.015873,0.5,1
4933,0.015873,0.5,1
4934,0.015873,0.5,1
4935,0.015873,0.5,1
4936,0.015873,0.5,1
4937,0.015873,0.5,1
4938,0,0.5,1
4939,0.0079365,0,1
4940,0.015873,0.5,1
4941,0.015873,0.5,1
4942,0.015873,0.5,1
4943,0.015873,0.5,1
4944,0.015873,0.5,1
4945,0.095238,0,1
4946,0.095238,0,1
4947,0.015873,0.5,1
4948,0.015873,0.5,1
4949,0.015873,0.5,1
4950,0.031746,0,1
4951,0,0,1
4952,0.015873,0.5,1
4953,0.031746,0,1
4954,0.015873,0.5,1
4955,0.095238,0,1
4956,0.0079365,0.5,1
4957,0,0.5,1
4958,0.0555555,0,1
4959,0.031746,0,1
4960,0.031746,0,1
4961,0.015873,0.5,1
4962,0.031746,0,1
4963,0,0.5,1
4964,0.047619,0.5,1
4965,0.015873,0.5,1
4966,0.047619,0.5,1
4967,0.0079365,0.046690531,1
4968,0.015873,0.5,1
4969,0.015873,0.5,1
4970,0.015873,0.5,1
4971,0.015873,0.5,1
4972,0.015873,0.5,1
4973,0.015873,0.5,1
4974,0.031746,0,1
4975,0.031746,0,1
4976,0.0079365,0,1
4977,0.015873,0.5,1
4978,0.031746,0,1
4979,0,0.5,1
4980,0.031746,0,1
4981,0.015873,0.5,1
4982,0.265873,0.5,1
4983,0.015873,0.5,1
4984,0.015873,0.5,1
4985,0.031746,0,1
4986,0.015873,0.5,1
4987,0.0079365,0.139779025,1
4988,0.031746,0,1
4989,0,0.5,1
4990,0.015873,0.5,1
4991,0.0714285,0.500396,1
4992,0,0.5,1
4993,0.015873,0.5,1
4994,0.047619,0.5000515,1
4995,0.015873,0.5,1
4996,0.015873,0.5,1
4997,0,0,1
4998,0,0.5,1
4999,0.0238095,0.502220081,1
5000,0.031746,0,1
5001,0,0,1
5002,0.015873,0.5,1
5003,0.031746,0,1
5004,0.015873,0.5,1
5005,0,0.5,1
5006,0.015873,0.5,1
5007,0.015873,0.5,1
5008,0,0.5,1
5009,0.0396825,0,1
5010,0.015873,0.5,1
5011,0.015873,0.5,1
5012,0.015873,0.5,1
5013,0.0555555,0,1
5014,0.015873,0.5,1
5015,0.111111,0.5,1
5016,0,0.5000344,1
5017,0.031746,0,1
5018,0.015873,0.5,1
5019,0.015873,0.5,1
5020,0.015873,0.5,1
5021,0.015873,0.5,1
5022,0,0.5,1
5023,0.297619,0,1
5024,0.015873,0.5,1
5025,0.031746,0,1
5026,0.015873,0.5,1
5027,0.015873,0.5,1
5028,0.015873,0.5,1
5029,0.015873,0.5,1
5030,0.031746,0,1
5031,0.078373,0,1
5032,0.015873,0.5,1
5033,0.031746,0,1
5034,0.015873,0.5,1
5035,0.015873,0.5,1
5036,0.015873,0.5,1
5037,0.0396825,0.0002755,1
5038,0.0714285,0.500344,1
5039,0.015873,0.5,1
5040,0.031746,0,1
5041,0.015873,0.5,1
5042,0.047619,0.500155,1
5043,0.047619,0.5001895,1
5044,0.0079365,0,1
5045,0.0555555,0,1
5046,0.015873,0.5,1
5047,0.047619,0.5,1
5048,0.0079365,0.045399787,1
5049,0.0396825,0,1
5050,0.031746,0,1
5051,0.0238095,0.5001035,1
5052,0.015873,0.5,1
5053,0.015873,0.5,1
5054,0.031746,0,1
5055,0.031746,0,1
5056,0.015873,0.5,1
5057,0,0.5,1
5058,0.047619,0.5000344,1
5059,0.031746,0,1
5060,0.015873,0.5,1
5061,0.015873,0.5,1
5062,0.031746,0,1
5063,0.015873,0.5,1
5064,0.015873,0.5,1
5065,0.047619,0.5,1
5066,0.015873,0.5,1
5067,0.031746,0,1
5068,0.015873,0.5,1
5069,0,0.5,1
5070,0.0396825,0,1
5071,0.126984,0.5000172,1
5072,0.015873,0.5,1
5073,0.015873,0.5,1
5074,0.015873,0.5,1
5075,0.047619,0.5000172,1
5076,0.015873,0.5,1
5077,0.015873,0.5,1
5078,0.031746,0,1
5079,0.015873,0.5,1
5080,0.015873,0.5,1
5081,0,0,1
5082,0.047619,0.5000172,1
5083,0.015873,0.5,1
5084,0.015873,0.5,1
5085,0.015873,0.5,1
5086,0.015873,0.5,1
5087,0.047619,0.5000344,1
5088,0.015873,0.5,1
5089,0.015873,0.5,1
5090,0.015873,0.5,1
5091,0,0.5,1
5092,0.015873,0.5,1
5093,0.015873,0.5,1
5094,0.015873,0.5,1
5095,0.015873,0.5,1
5096,0.015873,0.5,1
5097,0.015873,0.5,1
5098,0.031746,0,1
5099,0.0238095,0.500172,1
5100,0.0079365,0,1
5101,0.0714285,0.5004645,1
5102,0.047619,0.5,1
5103,0.047619,0.5002065,1
5104,0.0396825,0,1
5105,0.047619,0.5,1
5106,0.0714285,0.5003785,1
5107,0.015873,0.5,1
5108,0.015873,0.5,1
5109,0.0873015,0,1
5110,0.015873,0.5,1
5111,0.015873,0.5,1
5112,0.015873,0.5,1
5113,0,0.5,1
5114,0.015873,0.5,1
5115,0.031746,0,1
5116,0.015873,0.5,1
5117,0.047619,0.5,1
5118,0.031746,0,1
5119,0.015873,0.5,1
5120,0.0238095,0.507245379,1
5121,0,0.5,1
5122,0.015873,0.5,1
5123,0.015873,0.5,1
5124,0.047619,0.5000172,1
5125,0.063492,0,1
5126,0.047619,0.500172,1
5127,0.015873,0.5,1
5128,0.015873,0.5,1
5129,0.015873,0.5,1
5130,0.015873,0.5,1
5131,0.015873,0.5,1
5132,0.015873,0.5,1
5133,0.047619,0.5000172,1
5134,0.047619,0.5,1
5135,0.031746,0,1
5136,0.0396825,0,1
5137,0.031746,0,1
5138,0.1488095,0.001996352,1
5139,0.031746,0.0004645,1
5140,0.031746,0,1
5141,0.063492,0,1
5142,0.015873,0.5,1
5143,0.047619,0.5000344,1
5144,0.047619,0.5,1
5145,0.250992,0,1
5146,0.015873,0.5,1
5147,0.015873,0.5,1
5148,0.015873,0.5,1
5149,0.015873,0.5,1
5150,0.015873,0.5,1
5151,0.015873,0.5,1
5152,0.015873,0.5,1
5153,0.015873,0.5,1
5154,0.047619,0.5,1
5155,0.031746,0,1
5156,0.015873,0.5,1
5157,0.015873,0.5,1
5158,0.015873,0.5,1
5159,0.047619,0.5000172,1
5160,0.078373,0,1
5161,0.031746,0,1
5162,0.015873,0.5,1
5163,0.015873,0.5,1
5164,0.031746,0,1
5165,0.078373,0,1
5166,0.031746,0,1
5167,0.015873,0.5,1
5168,0.015873,0.5,1
5169,0.015873,0.5,1
5170,0.047619,0.5000172,1
5171,0.015873,0.5,1
5172,0.015873,0.5,1
5173,0.015873,0.5,1
5174,0.015873,0.5,1
5175,0.015873,0.5,1
5176,0.078373,0,1
5177,0.015873,0.5,1
5178,0.015873,0.5,1
5179,0.047619,0.5001375,1
5180,0.015873,0.5,1
5181,0.0079365,0,1
5182,0.031746,0,1
5183,0.015873,0.5,1
5184,0,0,1
5185,0.047619,0.5000172,1
5186,0,0.5,1
5187,0,0.5,1
5188,0.078373,0,1
5189,0.031746,0,1
5190,0.015873,0.5,1
5191,0.031746,0,1
5192,0.031746,0,1
5193,0.031746,0,1
5194,0.0555555,0,1
5195,0.031746,0.007744467,1
5196,0.111111,0.5,1
5197,0.063492,0,1
5198,0.015873,0.5,1
5199,0.047619,0.500086,1
5200,0.031746,0,1
5201,0.015873,0.5,1
5202,0.015873,0.5,1
5203,0.015873,0.5,1
5204,0.031746,0,1
5205,0.031746,0,1
5206,0.203373,0,1
5207,0.015873,0.5,1
5208,0.015873,0.5,1
5209,0.015873,0.5,1
5210,0.015873,0.5,1
5211,0.265873,0.5,1
5212,0.0396825,0,1
5213,0.078373,0,1
5214,0.015873,0.5,1
5215,0.015873,0.5,1
5216,0.015873,0.5,1
5217,0,0,1
5218,0.031746,0,1
5219,0.0079365,0,1
5220,0.031746,0,1
5221,0.031746,0,1
5222,0.015873,0.5,1
5223,0,0,1
5224,0.063492,0,1
5225,0,0.5,1
5226,0.015873,0.5,1
5227,0.0555555,0,1
5228,0.015873,0.5,1
5229,0.015873,0.5,1
5230,0.047619,0.5,1
5231,0.0238095,0.729563212,1
5232,0.078373,0,1
5233,0.015873,0.5,1
5234,0.031746,0,1
5235,0.015873,0.5,1
5236,0.015873,0.5,1
5237,0.015873,0.5,1
5238,0.031746,0,1
5239,0,0.5,1
5240,0,0,1
5241,0.047619,0.5,1
5242,0.047619,0.5000172,1
5243,0.031746,0,1
5244,0.015873,0.5,1
5245,0.265873,0.5,1
5246,0.015873,0.5,1
5247,0.015873,0.5,1
5248,0.015873,0.5,1
5249,0.015873,0.5,1
5250,0.031746,0,1
5251,0.015873,0.5,1
5252,0.015873,0.5,1
5253,0.015873,0.5,1
5254,0.031746,0,1
5255,0.015873,0.5,1
5256,0.015873,0.5,1
5257,0.015873,0.5,1
5258,0.031746,0,1
5259,0.015873,0.5,1
5260,0,0.5,1
5261,0.015873,0.5,1
5262,0.015873,0.5,1
5263,0.2738095,0.5,1
5264,0.015873,0.5,1
5265,0.047619,0.5,1
5266,0.015873,0.5,1
5267,0.015873,0.5,1
5268,0.0238095,0.739286821,1
5269,0.0079365,0.291553368,1
5270,0.015873,0.5,1
5271,0.015873,0.5,1
5272,0.015873,0.5,1
5273,0.031746,0,1
5274,0.015873,0.5,1
5275,0.015873,0.5,1
5276,0.015873,0.5,1
5277,0.015873,0.5,1
5278,0.015873,0.5,1
5279,0.015873,0.5,1
5280,0.078373,0,1
5281,0,0.5,1
5282,0.015873,0.5,1
5283,0.015873,0.5,1
5284,0.047619,0.5,1
5285,0.0079365,0,1
5286,0.111111,0.5000172,1
5287,0.078373,0,1
5288,0.047619,0.500086,1
5289,0.031746,0,1
5290,0.015873,0.5,1
5291,0.015873,0.5,1
5292,0.031746,0,1
5293,0.0079365,0.006849551,1
5294,0.015873,0.5,1
5295,0.015873,0.5,1
5296,0.015873,0.5,1
5297,0.2738095,0.5,1
5298,0.015873,0.5,1
5299,0.078373,0,1
5300,0.047619,0.5000172,1
5301,0.015873,0.5,1
5302,0.0873015,0,1
5303,0.015873,0.5,1
5304,0.015873,0.5,1
5305,0.015873,0.5,1
5306,0.031746,0,1
5307,0.031746,0,1
5308,0.015873,0.5,1
5309,0.015873,0.5,1
5310,0.015873,0.5,1
5311,0.015873,0.5,1
5312,0.015873,0.5,1
5313,0.015873,0.5,1
5314,0.031746,0,1
5315,0.0079365,0.00946546,1
5316,0.015873,0.5,1
5317,0.015873,0.5,1
5318,0.0079365,0.048790142,1
5319,0.015873,0.5,1
5320,0.0079365,0.055226655,1
5321,0.031746,0,1
5322,0.031746,0,1
5323,0.015873,0.5,1
5324,0.031746,0,1
5325,0.047619,0.5000172,1
5326,0.015873,0.5,1
5327,0.015873,0.5,1
5328,0.0079365,0.242677176,1
5329,0.031746,0,1
5330,0.047619,0.5,1
5331,0.015873,0.5,1
5332,0.047619,0.5,1
5333,0.015873,0.5,1
5334,0.031746,0,1
5335,0.015873,0.5,1
5336,0,0.5,1
5337,0.015873,0.5,1
5338,0.015873,0.5,1
5339,0,0.5,1
5340,0.015873,0.5,1
5341,0,0.5,1
5342,0.015873,0.5,1
5343,0.078373,0,1
5344,0.015873,0.5,1
5345,0.015873,0.5,1
5346,0.0079365,0,1
5347,0.015873,0.5,1
5348,0.015873,0.5,1
5349,0.0079365,0.02113379,1
5350,0.031746,0,1
5351,0,0,1
5352,0.015873,0.5,1
5353,0.078373,0,1
5354,0.015873,0.5,1
5355,0.015873,0.5,1
5356,0.0714285,0.5004645,1
5357,0.015873,0.5,1
5358,0.015873,0.5,1
5359,0.047619,0.500086,1
5360,0.015873,0.5,1
5361,0.015873,0.5,1
5362,0.015873,0.5,1
5363,0.031746,0,1
5364,0.015873,0.5,1
5365,0.031746,0,1
5366,0.015873,0.5,1
5367,0.015873,0.5,1
5368,0.0079365,0.122706778,1
5369,0.015873,0.5,1
5370,0.015873,0.5,1
5371,0.015873,0.5,1
5372,0.015873,0.5,1
5373,0.031746,0,1
5374,0.015873,0.5,1
5375,0.015873,0.5,1
5376,0.047619,0.5,1
5377,0.015873,0.5,1
5378,0.0079365,0,1
5379,0.015873,0.5,1
5380,0.015873,0.5,1
5381,0.015873,0.5,1
5382,0.015873,0.5,1
5383,0.015873,0.5,1
5384,0,0,1
5385,0.015873,0.5,1
5386,0.015873,0.5,1
5387,0.0079365,0,1
5388,0.031746,0,1
5389,0.015873,0.5,1
5390,0.015873,0.5,1
5391,0.015873,0.5,1
5392,0.015873,0.5,1
5393,0.015873,0.5,1
5394,0.015873,0.5,1
5395,0.015873,0.5,1
5396,0.047619,0.5,1
5397,0,0.5,1
5398,0.031746,0,1
5399,0.047619,0.5000172,1
5400,0.015873,0.5,1
5401,0.015873,0.5,1
5402,0.015873,0.5,1
5403,0.015873,0.5,1
5404,0.015873,0.5,1
5405,0.015873,0.5,1
5406,0.031746,0,1
5407,0.078373,0,1
5408,0.015873,0.5,1
5409,0,0.5,1
5410,0.015873,0.5,1
5411,0.031746,0,1
5412,0.015873,0.5,1
5413,0.015873,0.5,1
5414,0.015873,0.5,1
5415,0.031746,0,1
5416,0.047619,0.5,1
5417,0.0079365,0.017743435,1
5418,0.015873,0.5,1
5419,0.079365,0,1
5420,0.015873,0.50244381,1
5421,0.015873,0.5,1
5422,0.031746,0,1
5423,0.015873,0.5,1
5424,0.015873,0.5,1
5425,0.015873,0.5,1
5426,0.015873,0.5,1
5427,0.015873,0.5,1
5428,0.015873,0.5,1
5429,0.0079365,0.165077617,1
5430,0.031746,0,1
5431,0.078373,0,1
5432,0.015873,0.5,1
5433,0.047619,0.5,1
5434,0.015873,0.5,1
5435,0.031746,0,1
5436,0.015873,0.5,1
5437,0.0714285,0.500396,1
5438,0.0396825,0,1
5439,0.015873,0.5,1
5440,0.031746,0,1
5441,0.015873,0.5,1
5442,0.031746,0,1
5443,0.015873,0.5,1
5444,0.015873,0.5,1
5445,0.031746,0,1
5446,0.0079365,0.5,1
5447,0.015873,0.5,1
5448,0.047619,0.5,1
5449,0.015873,0.5,1
5450,0.031746,0,1
5451,0.078373,0,1
5452,0.015873,0.5,1
5453,0.015873,0.5,1
5454,0.126984,0.5,1
5455,0.015873,0.5,1
5456,0.015873,0.5,1
5457,0.047619,0.5000344,1
5458,0.015873,0.5,1
5459,0.015873,0.5,1
5460,0.015873,0.5,1
5461,0.015873,0.5,1
5462,0.015873,0.5,1
5463,0.031746,0,1
5464,0.015873,0.5,1
5465,0,0.5,1
5466,0.015873,0.5,1
5467,0.015873,0.5,1
5468,0.015873,0.5,1
5469,0.015873,0.5,1
5470,0.015873,0.5,1
5471,0.0555555,0,1
5472,0.0714285,0.500516298,1
5473,0.015873,0.5,1
5474,0.015873,0.5,1
5475,0.015873,0.5,1
5476,0.0714285,0.500499,1
5477,0.0238095,0.51173717,1
5478,0.031746,0.002047982,1
5479,0.015873,0.5,1
5480,0.015873,0.5,1
5481,0.078373,0,1
5482,0.047619,0.5,1
5483,0.015873,0.5,1
5484,0.047619,0.5,1
5485,0.0396825,0,1
5486,0.047619,0.5000172,1
5487,0.015873,0.5,1
5488,0.015873,0.5,1
5489,0.015873,0.5,1
5490,0.015873,0.5,1
5491,0.015873,0.5,1
5492,0.015873,0.5,1
5493,0.015873,0.5,1
5494,0.015873,0.5,1
5495,0.015873,0.5,1
5496,0.015873,0.5,1
5497,0.015873,0.5,1
5498,0.015873,0.5,1
5499,0.047619,0.5,1
5500,0.015873,0.5,1
5501,0.078373,0,1
5502,0.0079365,0.0445565,1
5503,0.015873,0.5,1
5504,0,0,1
5505,0.0079365,0,1
5506,0,0,1
5507,0.015873,0.5,1
5508,0.015873,0.5,1
5509,0.031746,0,1
5510,0.047619,0.5,1
5511,0.015873,0.5,1
5512,0.015873,0.5,1
5513,0.031746,0,1
5514,0.047619,0.5,1
5515,0.015873,0.5,1
5516,0.015873,0.5,1
5517,0.047619,0.50031,1
5518,0.0079365,0.172254156,1
5519,0.015873,0.5,1
5520,0.078373,0,1
5521,0.047619,0.5000172,1
5522,0.078373,0,1
5523,0.015873,0.5,1
5524,0.015873,0.5,1
5525,0.031746,0,1
5526,0.015873,0.5,1
5527,0.031746,0,1
5528,0.015873,0.5,1
5529,0.031746,0,1
5530,0.079365,0,1
5531,0.031746,0,1
5532,0.015873,0.5,1
5533,0.047619,0.5,1
5534,0.015873,0.5,1
5535,0.015873,0.5,1
5536,0.015873,0.5,1
5537,0.015873,0.5,1
5538,0.015873,0,1
5539,0.015873,0.5,1
5540,0.015873,0.5,1
5541,0.031746,0,1
5542,0.047619,0.5,1
5543,0.0079365,0.007279799,1
5544,0.015873,0.5,1
5545,0.078373,0,1
5546,0.015873,0.5,1
5547,0,0,1
5548,0.031746,0,1
5549,0.031746,0,1
5550,0.031746,0,1
5551,0.015873,0.5,1
5552,0.015873,0.5,1
5553,0.0396825,1.72E-05,1
5554,0.015873,0.5,1
5555,0.0079365,0,1
5556,0.015873,0.5,1
5557,0.015873,0.5,1
5558,0.015873,0.5,1
5559,0.390873,0.5,1
5560,0.015873,0.5,1
5561,0.031746,0,1
5562,0.015873,0.5,1
5563,0.0714285,0.5004475,1
5564,0.063492,0,1
5565,0.015873,0.5,1
5566,0.015873,0.5,1
5567,0.031746,0,1
5568,0.015873,0.5,1
5569,0.015873,0.5,1
5570,0.015873,0.5,1
5571,0,0.5,1
5572,0.015873,0.5,1
5573,0.047619,0.5000515,1
5574,0.0873015,0,1
5575,0.015873,0.5,1
5576,0.015873,0.5,1
5577,0.015873,0.5,1
5578,0.015873,0.5,1
5579,0.015873,0.5,1
5580,0.047619,0.5,1
5581,0.015873,0.5,1
5582,0.015873,0.5,1
5583,0.015873,0,1
5584,0.015873,0.5,1
5585,0.031746,0,1
5586,0.015873,0.5,1
5587,0.015873,0.5,1
5588,0.047619,0.500344,1
5589,0.015873,0.5,1
5590,0.015873,0.5,1
5591,0.047619,0.5,1
5592,0.015873,0.5,1
5593,0.047619,0.5000172,1
5594,0.015873,0.5,1
5595,0.1666665,0,1
5596,0.015873,0.5,1
5597,0.0714285,0.5004645,1
5598,0.0079365,0.13850549,1
5599,0.047619,0.5000344,1
5600,0.015873,0.5,1
5601,0.047619,0.5,1
5602,0.015873,0.5,1
5603,0.015873,0.5,1
5604,0.031746,0,1
5605,0.047619,0.500155,1
5606,0.015873,0.5,1
5607,0.015873,0.5,1
5608,0.078373,0,1
5609,0.015873,0.5,1
5610,0.015873,0.5,1
5611,0.047619,0.5,1
5612,0.031746,0,1
5613,0,0.5,1
5614,0.015873,0.5,1
5615,0.0555555,0,1
5616,0.015873,0.5,1
5617,0.047619,0.500086,1
5618,0.015873,0.5,1
5619,0.0079365,0.036657144,1
5620,0.0079365,0.5,1
5621,0.047619,0.500258,1
5622,0.015873,0.5,1
5623,0.015873,0.5,1
5624,0.047619,0.5,1
5625,0.015873,0.5,1
5626,0.078373,0,1
5627,0,0.5,1
5628,0,0.5,1
5629,0.015873,0.5,1
5630,0.078373,0,1
5631,0.015873,0.5,1
5632,0.047619,0.5,1
5633,0.031746,0,1
5634,0.047619,0.5,1
5635,0.015873,0.5,1
5636,0.015873,0.5,1
5637,0,0.5,1
5638,0.015873,0.5,1
5639,0,0.5,1
5640,0.015873,0.5,1
5641,0.015873,0.5001895,1
5642,0.0396825,0,1
5643,0.2738095,0,1
5644,0.015873,0.5,1
5645,0.015873,0.5,1
5646,0.015873,0.5,1
5647,0.4474205,0.65492376,1
5648,0.0396825,0,1
5649,0.0555555,0,1
5650,0.031746,0,1
5651,0.0714285,0.500533508,1
5652,0.015873,0.5,1
5653,0.015873,0.5,1
5654,0.015873,0.5,1
5655,0.015873,0.5,1
5656,0.015873,0.5,1
5657,0,0.5,1
5658,0,0.5000344,1
5659,0.015873,0.5,1
5660,0.2738095,0.5,1
5661,0.078373,0,1
5662,0.015873,0.5,1
5663,0.015873,0.5,1
5664,0.015873,0.5,1
5665,0.0714285,0.5004475,1
5666,0,0.5,1
5667,0.031746,0,1
5668,0,0.5,1
5669,0.0079365,0.016142911,1
5670,0,0.5,1
5671,0.015873,0.5,1
5672,0.015873,0.5,1
5673,0.015873,0.5,1
5674,0.015873,0.5,1
5675,0.015873,0.5,1
5676,0.0079365,0.013010705,1
5677,0.015873,0.5,1
5678,0.015873,0.5,1
5679,0.031746,0,1
5680,0.047619,0.5,1
5681,0.015873,0.5,1
5682,0.015873,0.5,1
5683,0,0.5,1
5684,0.015873,0.5,1
5685,0.015873,0.5,1
5686,0.015873,0.5,1
5687,0.047619,0.5,1
5688,0.015873,0.5,1
5689,0.015873,0.5,1
5690,0.015873,0.5,1
5691,0.015873,0.5,1
5692,0.015873,0.5,1
5693,0.015873,0.5,1
5694,0.063492,0,1
5695,0.0714285,0.500998176,1
5696,0.015873,0.5,1
5697,0.015873,0.5,1
5698,0.015873,0.5,1
5699,0.078373,0,1
5700,0.015873,0.5,1
5701,0.015873,0.5,1
5702,0.031746,0,1
5703,0.015873,0.5,1
5704,0.015873,0.5,1
5705,0.015873,0.5,1
5706,0.015873,0.5,1
5707,0.0079365,0.017984374,1
5708,0.063492,0,1
5709,0.015873,0.5,1
5710,0.031746,0,1
5711,0.015873,0.5,1
5712,0.015873,0.5,1
5713,0.031746,0,1
5714,0.047619,0.5,1
5715,0.111111,0.0001895,1
5716,0.015873,0.5,1
5717,0.015873,0.5,1
5718,0.015873,0.5,1
5719,0.015873,0.5,1
5720,0.015873,0.5,1
5721,0.078373,0,1
5722,0.015873,0.5,1
5723,0.047619,0.5,1
5724,0.015873,0.5,1
5725,0,0.5,1
5726,0,0.5,1
5727,0.015873,0.5,1
5728,0.047619,0.5,1
5729,0,0,1
5730,0.015873,0.5,1
5731,0.015873,0.5,1
5732,0.031746,0,1
5733,0.015873,0.5,1
5734,0.047619,0.5000172,1
5735,0.031746,0,1
5736,0.015873,0.5,1
5737,0,0,1
5738,0.015873,0.5,1
5739,0.0079365,0.231129316,1
5740,0.15873,0.5,1
5741,0.047619,0.5000172,1
5742,0.0238095,0.507434689,1
5743,0,0.5,1
5744,0,0.5,1
5745,0.031746,0,1
5746,0.078373,0,1
5747,0.015873,0.5,1
5748,0.015873,0.5,1
5749,0.015873,0.5,1
5750,0.031746,0,1
5751,0.015873,0.5,1
5752,0.015873,0.5,1
5753,0.015873,0.5,1
5754,0,0.5,1
5755,0.015873,0.5,1
5756,0,0,1
5757,0.031746,0,1
5758,0.0079365,0,1
5759,0.0714285,0.500533508,1
5760,0.031746,0,1
5761,0.015873,0.5,1
5762,0.031746,0,1
5763,0.015873,0.5,1
5764,0.015873,0.5,1
5765,0.015873,0.5,1
5766,0.047619,0.5000172,1
5767,0.235119,0,1
5768,0.015873,0.5,1
5769,0.015873,0.5,1
5770,0.031746,0,1
5771,0.015873,0.5,1
5772,0,0.5,1
5773,0.015873,0.5,1
5774,0.015873,0.5,1
5775,0.047619,0.5,1
5776,0.031746,0,1
5777,0.015873,0.5,1
5778,0.015873,0.5,1
5779,0,0.5,1
5780,0.031746,0,1
5781,0.078373,0,1
5782,0.031746,0,1
